Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Sales Amount,Cost,Profit,Units Sold,Sales Date,Profit Margin
CUST_0H7Z3X,PROD_5N7JDT,TRANS_GCRXS0,8,180.68,Electronics,61,South America,0.13,8896.81,2022-12-20,2023-09-07,Fall,Afternoon,Discount,4547.075722237856,2826.9752148978196,1720.1005073400365,721,2023-05-20,37.828719212388314
CUST_QAXZQT,PROD_TJI0KT,TRANS_25JY8J,6,39.65,Electronics,11,North America,0.51,6765.08,2022-05-16,2023-01-11,Spring,Evening,Discount,1321.5319228294873,929.284364337889,392.2475584915983,596,2023-10-24,29.68127759273271
CUST_ZJT22H,PROD_3I2T16,TRANS_TSXRLY,13,79.7,Clothing,26,North America,0.93,3050.4,2022-07-13,2023-01-23,Spring,Evening,Loyalty Program,2110.8763228745856,1081.740676531956,1029.1356463426296,735,2023-07-14,48.75395281051594
CUST_4RESKZ,PROD_2F8I98,TRANS_A2GMGR,6,128.88,Sports,18,Europe,0.71,128.02,2020-08-06,2023-06-24,Summer,Afternoon,Loyalty Program,3802.2005788609385,2072.013379015015,1730.1871998459237,253,2023-07-05,45.50489023291486
CUST_7U3ZEK,PROD_TRJDBV,TRANS_POJPUF,9,99.62,Electronics,72,Europe,0.04,7129.69,2022-05-13,2023-08-28,Summer,Evening,Email Campaign,1221.11101090895,1312.4915957568815,-91.38058484793146,410,2023-05-05,-7.483397007444157
CUST_S6QIFA,PROD_PSYN74,TRANS_02XSH5,13,128.57,Sports,64,Europe,0.4,711.52,2020-04-19,2023-03-15,Spring,Morning,Loyalty Program,477.20155816108564,712.1051771703086,-234.90361900922295,543,2023-01-17,-49.22524140835436
CUST_Z2QK0K,PROD_4UZA62,TRANS_3PGBPE,3,73.03,Electronics,29,North America,0.15,9705.66,2020-03-15,2023-02-11,Spring,Morning,Loyalty Program,1519.7821192774634,1088.3787728578377,431.4033464196257,355,2023-01-26,28.385868010127922
CUST_11IJ74,PROD_IU4XOE,TRANS_FQP9AV,11,101.47,Electronics,45,Europe,0.44,2672.93,2021-06-05,2023-07-14,Spring,Evening,Discount,889.9843075446216,191.20615814016534,698.7781494044563,713,2023-08-01,78.5157831976067
CUST_ZM1Y63,PROD_1AQQBV,TRANS_R2YAYK,16,162.83,Home,50,North America,0.17,6899.44,2020-05-05,2023-12-23,Spring,Morning,Loyalty Program,4655.518496478608,2832.473304836072,1823.0451916425354,965,2023-01-01,39.15880031454005
CUST_2V0EZT,PROD_1TF70I,TRANS_CQ4GU5,11,117.22,Electronics,26,North America,0.18,2200.37,2022-12-08,2023-10-13,Summer,Evening,Discount,4059.789859865643,1993.8607954891534,2065.92906437649,564,2023-10-18,50.887586197499914
CUST_1YC4YV,PROD_HECA62,TRANS_8ENQPZ,3,79.85,Home,56,Asia,0.68,2397.39,2022-06-17,2023-05-01,Fall,Evening,Loyalty Program,3203.678406901075,422.2601122978762,2781.418294603199,368,2023-09-22,86.81952247802771
CUST_E2YRB5,PROD_KM8KUD,TRANS_CCJNRN,12,191.24,Clothing,51,South America,0.44,825.13,2021-09-12,2023-02-05,Summer,Afternoon,Email Campaign,4370.156891919817,728.1912728575403,3641.965619062277,584,2023-12-09,83.33718237430043
CUST_H4DM4P,PROD_C5Z26S,TRANS_OTHAW3,5,189.2,Clothing,84,North America,0.2,2432.16,2020-04-11,2023-06-02,Fall,Evening,Loyalty Program,4037.993176805661,455.01142554494385,3582.981751260717,511,2023-02-07,88.73174357602828
CUST_EGCZS5,PROD_Q1F10S,TRANS_FXGFI4,3,83.92,Electronics,32,Europe,0.98,6756.35,2022-04-06,2023-04-02,Summer,Evening,Loyalty Program,1014.1932885415756,2469.741592689712,-1455.5483041481364,533,2023-08-21,-143.51784029661994
CUST_P2B7RK,PROD_3ZMZA9,TRANS_T32V0R,6,125.79,Home,27,Europe,0.54,2333.31,2021-12-07,2023-01-21,Fall,Evening,Loyalty Program,4473.539092600891,422.1309362693505,4051.408156331541,528,2023-09-17,90.5638259210131
CUST_2MCHA9,PROD_0DXZ79,TRANS_9PECLX,19,62.65,Sports,42,Asia,0.77,7577.54,2021-08-15,2023-12-29,Fall,Afternoon,Email Campaign,2742.7769853866885,3029.4152154891035,-286.63823010241504,947,2023-11-04,-10.450657549979535
CUST_FGBXDV,PROD_WKFQJ3,TRANS_CQ5278,4,45.21,Electronics,18,South America,0.29,4404.1,2020-01-25,2023-01-28,Winter,Evening,Email Campaign,4056.4567603039063,131.01813131554513,3925.4386289883614,528,2023-09-18,96.77013366449076
CUST_U3CUD6,PROD_9R98KN,TRANS_KNJPMZ,5,68.41,Sports,21,Europe,0.09,3839.97,2020-06-03,2023-10-25,Spring,Afternoon,Discount,4490.847369625117,1035.0343625837738,3455.8130070413426,402,2023-08-26,76.95235937911255
CUST_QCUD86,PROD_1SNBVE,TRANS_MD4DRM,8,63.84,Electronics,29,Europe,0.17,7419.49,2022-08-11,2023-11-23,Winter,Afternoon,Discount,1658.217027362133,3568.1333697730333,-1909.9163424109004,175,2023-04-16,-115.17891270536325
CUST_VP4IIN,PROD_IT717Q,TRANS_GP1OQV,4,194.85,Sports,54,North America,0.32,718.17,2021-11-11,2023-07-15,Spring,Morning,Loyalty Program,639.2544301856161,2888.1987065828716,-2248.9442763972556,824,2023-09-04,-351.80738219432357
CUST_9EBJL3,PROD_QYT7SW,TRANS_3BPSLO,12,151.04,Sports,38,Europe,0.43,8162.55,2020-09-09,2023-12-01,Fall,Evening,Loyalty Program,1216.8822964555143,338.2249150564665,878.6573813990478,924,2023-10-31,72.20561791048861
CUST_TBJH1N,PROD_8VAQY0,TRANS_IOFFK9,1,123.76,Electronics,29,South America,0.82,2525.29,2020-08-14,2023-04-21,Fall,Morning,Loyalty Program,2192.828164268656,3293.44811271646,-1100.6199484478038,850,2023-12-09,-50.19180099845527
CUST_0CB73G,PROD_WPIL5B,TRANS_QVIN85,7,188.85,Home,75,North America,0.82,1716.41,2020-12-05,2023-09-10,Summer,Morning,Loyalty Program,4108.2723530202165,1997.4887300838088,2110.7836229364075,78,2023-02-07,51.378862975933295
CUST_DCB05J,PROD_EQJEIX,TRANS_PEB1AF,13,26.16,Electronics,23,Asia,0.75,9071.72,2022-12-18,2023-08-01,Summer,Morning,Email Campaign,4317.579857956083,3394.7929573168753,922.7869006392079,440,2023-11-04,21.37278130336771
CUST_F2V19Q,PROD_SY44GQ,TRANS_E5I20X,2,59.18,Electronics,35,North America,0.32,6127.71,2021-07-10,2023-10-21,Fall,Morning,Loyalty Program,134.06543960283443,2422.922109079054,-2288.8566694762194,752,2023-12-09,-1707.2682387473617
CUST_7WS7QT,PROD_9HJUMB,TRANS_3VZM4N,6,63.15,Electronics,76,Europe,0.97,1280.44,2022-05-08,2023-02-10,Spring,Evening,Discount,2602.661782630072,2743.240476529792,-140.57869389971984,549,2023-02-15,-5.40134314946065
CUST_EYA1WF,PROD_6VYL5Q,TRANS_NCVTPC,11,103.72,Home,40,Europe,0.76,5618.73,2021-02-13,2023-11-30,Fall,Afternoon,Loyalty Program,2145.313915429017,3974.331163563047,-1829.01724813403,232,2023-07-29,-85.25639231535332
CUST_85N1LQ,PROD_PMDE3S,TRANS_NXR2HS,13,49.79,Clothing,25,North America,0.31,9534.92,2020-08-23,2023-06-03,Fall,Afternoon,Email Campaign,1188.3282713065782,967.7254063998718,220.6028649067065,400,2023-04-03,18.56413503182513
CUST_HBN26L,PROD_Y756B1,TRANS_7OTVQS,16,137.38,Sports,44,South America,0.18,4058.92,2022-05-03,2023-10-16,Summer,Afternoon,Discount,687.3402999350458,2514.585020307484,-1827.244720372438,213,2023-08-08,-265.8428031275213
CUST_7DL54F,PROD_JGLZ0G,TRANS_UAJLD3,13,32.26,Electronics,51,Europe,0.9,3034.81,2020-02-15,2023-11-11,Fall,Morning,Loyalty Program,1754.314339877777,1868.2694907267235,-113.95515084894646,193,2023-09-13,-6.4957087939488485
CUST_UUECOU,PROD_IKB9GQ,TRANS_DAR1KI,16,150.47,Home,51,North America,0.89,4237.48,2020-10-11,2023-11-27,Fall,Morning,Loyalty Program,4720.257549171344,205.83521404463116,4514.422335126713,572,2023-05-17,95.63932239077153
CUST_D3OZEV,PROD_OHZRVC,TRANS_K7ORMB,19,88.07,Home,74,South America,0.83,4483.33,2021-10-09,2023-04-03,Spring,Morning,Discount,1683.6943669017007,107.15903393631689,1576.5353329653838,701,2023-08-19,93.63548182836124
CUST_3OW1VU,PROD_PS5AGZ,TRANS_HHDCI4,10,91.25,Electronics,74,South America,0.53,4454.13,2022-04-25,2023-06-07,Fall,Morning,Discount,2642.0740465424938,520.9528823805417,2121.121164161952,267,2023-11-02,80.28242686603436
CUST_W2GG22,PROD_3AAY9T,TRANS_RYC9VY,2,156.92,Electronics,73,South America,0.77,3777.19,2020-01-10,2023-11-29,Winter,Afternoon,Loyalty Program,3544.7928985863714,2613.912375127265,930.8805234591064,126,2023-07-21,26.260505199904127
CUST_9JYH3O,PROD_WLJHEY,TRANS_SO06RV,2,22.38,Sports,55,Asia,0.43,6853.05,2021-10-02,2023-09-04,Spring,Evening,Discount,1881.7850516585404,2290.294197257899,-408.5091455993588,715,2023-03-07,-21.70859765515264
CUST_UJJ5AB,PROD_Q0JNGA,TRANS_EUR8PH,5,28.7,Home,38,Asia,0.5,3507.66,2020-08-02,2023-08-06,Spring,Evening,Discount,4861.732205332707,2236.0467665967235,2625.6854387359836,834,2023-02-07,54.00720006453539
CUST_HGIUYL,PROD_ZC2DS8,TRANS_GH2SZG,18,80.6,Home,31,Europe,0.46,8806.33,2021-01-05,2023-05-14,Fall,Morning,Discount,4815.991745216345,175.83421198662734,4640.157533229718,382,2023-06-04,96.34895113428546
CUST_DLK1QI,PROD_7IOKLW,TRANS_I237FI,8,137.58,Electronics,52,South America,0.28,8812.2,2021-01-01,2023-10-09,Winter,Morning,Email Campaign,1333.7332495442843,1903.746835622028,-570.0135860777436,544,2023-04-15,-42.73820018152118
CUST_P50GJC,PROD_U6X54G,TRANS_W0R881,12,117.9,Clothing,57,North America,0.73,1442.09,2020-03-03,2023-05-20,Summer,Evening,Email Campaign,2536.5176788726885,3702.260130477988,-1165.7424516052993,502,2023-09-12,-45.95838070891717
CUST_MQVQQP,PROD_6A65WZ,TRANS_UOAD2A,8,189.13,Clothing,87,Asia,0.04,5404.37,2022-07-10,2023-03-20,Fall,Morning,Loyalty Program,1574.3037181021714,1620.487883777054,-46.184165674882706,403,2023-01-16,-2.9336248872331874
CUST_G2QS02,PROD_7IPDZP,TRANS_MFX2BK,1,90.67,Electronics,8,South America,0.92,6686.41,2020-08-28,2023-08-07,Winter,Afternoon,Email Campaign,1495.7184224495913,2518.4437556644025,-1022.7253332148111,824,2023-03-20,-68.37686277473654
CUST_4AARW5,PROD_H1YD38,TRANS_L3VS5K,10,159.94,Clothing,75,Europe,0.93,9676.79,2020-12-08,2023-06-04,Fall,Afternoon,Email Campaign,280.7460420372107,3130.283768711417,-2849.537726674206,261,2023-01-13,-1014.9876756932239
CUST_0UZG1E,PROD_MH6MNK,TRANS_H3LISZ,13,53.38,Electronics,41,Asia,0.46,3557.0,2022-06-22,2023-01-03,Spring,Morning,Discount,3086.8652365014946,3146.504852610456,-59.63961610896149,387,2023-04-12,-1.932044697116554
CUST_3AUFK5,PROD_Y9QX6S,TRANS_WOKXCH,7,132.58,Electronics,58,Asia,0.79,708.91,2021-03-04,2023-01-26,Spring,Morning,Email Campaign,2563.1272138214213,2101.156325461322,461.97088836009925,412,2023-06-01,18.02372062802677
CUST_YS4VJ7,PROD_ZX8QQU,TRANS_FR5JIG,12,62.46,Sports,6,South America,0.83,5698.74,2021-04-27,2023-05-12,Fall,Afternoon,Loyalty Program,352.2458811249478,3438.9101843392286,-3086.664303214281,346,2023-06-27,-876.281162850386
CUST_HCJJXE,PROD_BV7IGR,TRANS_6TR23N,3,119.26,Electronics,18,Europe,0.35,2823.8,2022-06-24,2023-11-29,Fall,Morning,Email Campaign,1465.367674759396,1595.9434687868004,-130.5757940274043,983,2023-03-28,-8.91078712029348
CUST_CMZMO3,PROD_0XJ9VA,TRANS_ODMTZF,2,133.08,Clothing,89,Europe,0.1,341.02,2021-05-07,2023-08-17,Fall,Morning,Email Campaign,4550.502841236603,3560.3381983999534,990.1646428366494,94,2023-03-29,21.759455545523213
CUST_LMBIH0,PROD_X1ZZ9B,TRANS_Z9AIP7,13,162.93,Electronics,26,South America,0.05,4436.42,2022-10-13,2023-09-24,Summer,Morning,Loyalty Program,1273.8532642681648,998.897307262404,274.95595700576087,328,2023-01-29,21.584586287787584
CUST_OO4P5H,PROD_N32456,TRANS_GJB78Y,8,102.77,Clothing,43,Asia,0.51,8911.13,2020-06-19,2023-10-08,Fall,Afternoon,Loyalty Program,809.9848732469932,1156.8548076127556,-346.86993436576245,100,2023-12-29,-42.82424843012957
CUST_VZTSAO,PROD_1QKG57,TRANS_CICYQ7,1,57.7,Electronics,51,Asia,0.48,8016.1,2020-12-24,2023-06-15,Winter,Evening,Email Campaign,2498.3185253600586,259.8264655860543,2238.4920597740042,797,2023-11-17,89.5999464060089
CUST_PLF51R,PROD_NQDWK1,TRANS_QA6CD7,2,105.71,Clothing,80,Europe,0.23,7852.64,2021-08-26,2023-05-23,Winter,Afternoon,Discount,4929.687225141944,3192.5482543420176,1737.138970799926,461,2023-04-10,35.23832023135925
CUST_THMDAK,PROD_PMXIA1,TRANS_JM3L5T,12,194.26,Clothing,9,Europe,0.02,7669.19,2021-01-07,2023-02-08,Fall,Evening,Discount,1286.0708304063521,1697.368183119187,-411.29735271283494,315,2023-04-25,-31.980925388291386
CUST_DR9L6G,PROD_U5CZ8J,TRANS_6G93WX,8,92.65,Electronics,58,Europe,0.57,6823.96,2021-02-21,2023-01-26,Fall,Morning,Email Campaign,3393.4641822888047,955.0106249500262,2438.4535573387784,25,2023-07-29,71.85735361715543
CUST_AXFVPG,PROD_SH4W7P,TRANS_734EKZ,4,187.29,Home,31,Europe,0.57,8830.76,2021-08-21,2023-12-22,Spring,Evening,Discount,3831.936115110716,965.5715965854897,2866.3645185252262,918,2023-12-09,74.80199127595343
CUST_ERZKTJ,PROD_TZM4BQ,TRANS_M3VEI1,8,68.7,Home,24,Asia,0.06,5049.85,2021-09-01,2023-03-29,Winter,Evening,Email Campaign,1264.4239655627584,3610.529767855471,-2346.1058022927127,494,2023-03-15,-185.5474007287207
CUST_C4UFOO,PROD_FYTQVJ,TRANS_2FP3TN,16,87.85,Electronics,41,Asia,0.32,5357.73,2020-04-24,2023-01-26,Winter,Evening,Email Campaign,3668.260108198112,3343.9705718210957,324.28953637701625,353,2023-05-15,8.840418258570837
CUST_2ONHSS,PROD_FIJBE1,TRANS_MZCC65,12,40.7,Home,57,Asia,0.1,2727.38,2022-02-24,2023-12-26,Spring,Morning,Loyalty Program,1902.1373503243408,2236.446997160874,-334.3096468365334,869,2023-09-26,-17.57547354714048
CUST_4DG1SV,PROD_166XGO,TRANS_9INM3A,13,86.01,Electronics,11,Asia,0.34,2122.41,2021-01-14,2023-01-03,Winter,Evening,Email Campaign,3198.2985699085393,2483.6376616420985,714.6609082664409,117,2023-12-16,22.34503416880425
CUST_8RJ2UJ,PROD_W9GBJF,TRANS_UYVR6Q,6,46.6,Sports,43,South America,0.23,4413.42,2020-02-23,2023-06-12,Winter,Morning,Discount,3204.295582728384,1923.5860036736494,1280.7095790547346,199,2023-03-19,39.96852181671205
CUST_X4L864,PROD_5FLVPY,TRANS_2V299P,11,37.97,Sports,6,South America,0.33,8297.46,2020-08-08,2023-06-19,Winter,Afternoon,Loyalty Program,2725.2959519663164,1597.082844371295,1128.2131075950213,279,2023-05-05,41.39781981406493
CUST_L5137D,PROD_WJ48PQ,TRANS_SPB5MI,14,117.1,Sports,76,Europe,0.01,8897.35,2021-10-07,2023-05-26,Winter,Afternoon,Loyalty Program,542.4198732666007,3666.1336808124092,-3123.713807545809,582,2023-02-07,-575.8848378349323
CUST_A8R4U9,PROD_ARYSJ9,TRANS_YIY0NJ,6,167.11,Home,66,Asia,0.19,572.16,2021-02-26,2023-09-10,Fall,Evening,Loyalty Program,4192.982228387265,546.1701789051931,3646.8120494820723,847,2023-09-26,86.9741833102101
CUST_I9LOHF,PROD_QTXSAU,TRANS_72SKC6,10,41.52,Sports,69,Asia,0.44,6682.54,2021-08-31,2023-12-26,Summer,Evening,Email Campaign,1671.8223183615055,1702.8648193791005,-31.042501017594986,79,2023-11-06,-1.8568062333333757
CUST_PNARK0,PROD_MUAABD,TRANS_X5EG12,18,57.27,Electronics,16,South America,0.58,338.23,2022-09-19,2023-09-27,Winter,Afternoon,Loyalty Program,1013.9407009592858,1411.0195365521076,-397.07883559282186,424,2023-04-16,-39.161938683115
CUST_ETNPOR,PROD_F2MZDX,TRANS_RF5Q6J,8,90.22,Home,17,Asia,0.22,3587.63,2022-07-10,2023-09-07,Summer,Morning,Loyalty Program,299.7981936183432,2017.695344992036,-1717.8971513736929,354,2023-02-13,-573.0178459849743
CUST_P3FKPA,PROD_VMZMY9,TRANS_BBPJI1,16,27.88,Electronics,21,Europe,0.63,8179.76,2020-11-17,2023-02-14,Fall,Afternoon,Email Campaign,2995.3754216223847,1857.6459044534415,1137.7295171689432,526,2023-08-13,37.9828688235919
CUST_4RS6HS,PROD_1E5WHF,TRANS_EALG7Q,9,52.03,Electronics,25,Europe,0.55,1477.77,2020-07-13,2023-04-15,Fall,Afternoon,Email Campaign,3420.065373027184,2099.6136500217717,1320.451723005412,541,2023-08-30,38.6089614958631
CUST_OAXA2N,PROD_3Y6MMT,TRANS_HDUHSL,8,172.88,Electronics,62,North America,0.45,7082.28,2021-11-10,2023-09-03,Winter,Evening,Email Campaign,181.28036174649515,602.6799600466267,-421.3995983001315,656,2023-06-02,-232.45739044222685
CUST_F58QRC,PROD_MT2OAN,TRANS_U2J2S9,3,21.0,Sports,7,Asia,0.11,401.15,2022-03-18,2023-12-17,Winter,Morning,Discount,2609.2559856664766,2076.9089309774445,532.3470546890321,477,2023-01-24,20.402254804181503
CUST_NEROOC,PROD_MQL2WG,TRANS_HQIWB6,2,93.22,Electronics,18,North America,0.85,3665.48,2021-12-30,2023-10-05,Summer,Evening,Discount,1209.829298469896,1007.554314854483,202.27498361541302,855,2023-05-04,16.71929948061563
CUST_I32763,PROD_7VETJ7,TRANS_BRLSDT,5,62.98,Electronics,86,Europe,0.96,4469.42,2022-02-19,2023-01-06,Spring,Evening,Email Campaign,3261.346673006304,778.1088285033554,2483.237844502949,10,2023-10-12,76.1414867378666
CUST_A1QNX1,PROD_BT59CF,TRANS_F3IR23,15,71.55,Sports,32,Europe,0.24,9957.36,2022-07-27,2023-10-22,Summer,Morning,Loyalty Program,954.3955021244581,306.0951642054553,648.3003379190027,559,2023-12-14,67.92784924865049
CUST_R73TA0,PROD_9CZPD4,TRANS_5TIUS1,14,116.74,Sports,25,Asia,0.92,6516.17,2020-03-18,2023-03-09,Fall,Afternoon,Email Campaign,3485.594916702083,3062.4776070867565,423.1173096153266,503,2023-09-18,12.139027044934458
CUST_CHXLKZ,PROD_1C3NZA,TRANS_U2AO83,13,80.91,Clothing,88,North America,0.74,3262.85,2020-02-29,2023-01-13,Fall,Morning,Email Campaign,1995.0031968726332,1738.3955873834118,256.60760948922143,260,2023-05-26,12.862516205060698
CUST_Y3G8FH,PROD_2ZP1QW,TRANS_C36U09,8,159.94,Sports,28,Europe,0.27,7586.53,2020-08-29,2023-01-08,Spring,Evening,Discount,4689.976944809999,2525.2425490814453,2164.7343957285534,524,2023-07-10,46.156610601766005
CUST_7I1KVL,PROD_3PJ5NN,TRANS_VG0YH7,13,186.9,Home,10,South America,0.45,7811.64,2020-07-06,2023-06-20,Summer,Evening,Discount,773.8526263153669,2923.9937060537363,-2150.1410797383696,810,2023-06-14,-277.8489090327292
CUST_LG02EX,PROD_HBWVLV,TRANS_UDGW6J,9,191.5,Sports,36,South America,0.67,7183.04,2022-02-18,2023-08-15,Spring,Morning,Discount,1771.2251201462666,2733.300827988536,-962.0757078422696,738,2023-03-12,-54.31696382912761
CUST_AD2D3A,PROD_43XQB5,TRANS_VHDHBQ,6,81.76,Home,12,South America,0.62,6009.3,2022-07-03,2023-07-20,Winter,Morning,Loyalty Program,656.0202540788864,1908.477840404245,-1252.4575863253585,772,2023-07-20,-190.91751794827215
CUST_QHV233,PROD_ZOXTQ8,TRANS_DBEMVG,18,186.58,Electronics,68,North America,0.12,133.37,2022-07-20,2023-04-05,Winter,Afternoon,Discount,4630.998729564958,1582.1991893593329,3048.799540205625,596,2023-12-21,65.83460109245232
CUST_AC60O5,PROD_UZAIFS,TRANS_D1YHFV,4,90.36,Clothing,84,South America,0.7,5389.24,2021-05-13,2023-07-29,Spring,Evening,Discount,4398.962831566807,1535.0416430806217,2863.921188486185,860,2023-01-12,65.1044643508871
CUST_SUZMBI,PROD_PZJL3X,TRANS_0FJXCZ,12,132.24,Sports,34,North America,0.87,959.57,2022-10-06,2023-06-06,Winter,Evening,Discount,1363.9139758042625,2578.1927478737225,-1214.27877206946,860,2023-02-21,-89.028985230057
CUST_8631Y9,PROD_3DKRIM,TRANS_XDR5TU,1,96.67,Home,18,South America,0.47,7490.5,2022-07-22,2023-12-18,Fall,Evening,Discount,3333.9218255674773,2004.4377020204,1329.4841235470774,6,2023-09-13,39.87748342961766
CUST_P43D45,PROD_X7ZH8Y,TRANS_TUSXP6,12,123.65,Clothing,47,Asia,0.04,7012.32,2020-03-12,2023-03-26,Fall,Afternoon,Email Campaign,4104.388780985957,3404.072379554617,700.3164014313402,910,2023-10-29,17.06262342094966
CUST_A8D38V,PROD_VEDZB9,TRANS_GER2IM,9,76.58,Electronics,83,South America,0.84,5681.12,2020-10-31,2023-06-07,Spring,Morning,Discount,2820.4839768373654,3505.072838090513,-684.5888612531476,759,2023-12-26,-24.272035114370098
CUST_GAIDRM,PROD_Y0PGNI,TRANS_Y4A3Z0,4,122.27,Home,68,South America,0.39,5458.66,2022-06-01,2023-01-29,Spring,Afternoon,Discount,2695.287833944432,723.713493125748,1971.574340818684,35,2023-10-27,73.14893481834088
CUST_7IUYYY,PROD_OMKM2F,TRANS_R44QO9,4,62.11,Home,11,South America,0.1,8273.37,2022-04-08,2023-09-29,Winter,Evening,Discount,1285.0762254122133,588.1229236056163,696.953301806597,175,2023-01-09,54.23439388453674
CUST_1KN2A8,PROD_0BMUSA,TRANS_NJIQCW,5,179.11,Home,82,South America,0.2,2358.32,2020-09-28,2023-10-09,Summer,Evening,Email Campaign,556.2035622489061,2540.083657842198,-1983.880095593292,442,2023-05-20,-356.6823785830929
CUST_GG7RC6,PROD_P6E5V6,TRANS_OAUFSN,15,125.74,Electronics,30,South America,0.75,6400.72,2021-08-10,2023-04-18,Fall,Morning,Email Campaign,4496.3572139713015,1239.8417048460037,3256.5155091252977,577,2023-04-10,72.42564044970655
CUST_W3D7AU,PROD_M70MFR,TRANS_XQKGMO,17,163.0,Clothing,36,Europe,0.93,4726.93,2020-03-19,2023-03-21,Summer,Evening,Discount,4512.0484801003195,123.35433912214049,4388.694140978179,147,2023-05-17,97.26611228433882
CUST_FNGS8H,PROD_RK2GH5,TRANS_HDSUA9,12,86.68,Electronics,59,Asia,0.2,1193.75,2020-07-04,2023-06-03,Spring,Morning,Email Campaign,3202.197140639013,3560.1385439836727,-357.94140334465965,569,2023-12-25,-11.177993971764986
CUST_3USKKH,PROD_2QZ1DL,TRANS_IMS7L0,7,119.85,Clothing,17,Europe,0.28,2625.31,2020-02-11,2023-02-08,Spring,Morning,Email Campaign,1761.2459761386333,946.2580306130426,814.9879455255907,193,2023-01-22,46.27337445007967
CUST_LQSSAP,PROD_BF448S,TRANS_446DDR,4,116.14,Electronics,44,Asia,0.82,2094.74,2021-05-26,2023-09-08,Fall,Afternoon,Discount,1811.1269156020383,3720.658574158946,-1909.5316585569078,13,2023-05-25,-105.43334330173977
CUST_UZBGZM,PROD_0LNZQ1,TRANS_WIOXBM,8,53.15,Electronics,48,Europe,0.39,4211.88,2022-08-31,2023-07-18,Winter,Afternoon,Loyalty Program,3657.182826464173,2883.866080969102,773.3167454950712,904,2023-06-10,21.14514866194773
CUST_MENASY,PROD_ZF41CG,TRANS_I97KZZ,10,169.33,Home,41,Asia,0.21,8885.03,2020-09-23,2023-10-22,Summer,Afternoon,Discount,4495.840273767628,3062.481285150363,1433.358988617265,530,2023-09-06,31.881893068591467
CUST_B9TQ73,PROD_HJLHPP,TRANS_Z57ZU7,2,129.63,Clothing,53,South America,0.97,8345.59,2022-05-28,2023-06-04,Spring,Evening,Discount,4446.7234788990745,845.7729083829837,3600.950570516091,246,2023-06-24,80.97986275970591
CUST_HMS7NA,PROD_CI4QH4,TRANS_DK15Z1,2,49.61,Home,62,North America,0.89,1332.89,2020-12-16,2023-07-19,Summer,Afternoon,Email Campaign,3921.390174702357,975.067981186411,2946.322193515946,675,2023-03-29,75.13463497009907
CUST_DJ3OOX,PROD_VNZ02U,TRANS_CI78FA,17,44.43,Electronics,27,South America,0.45,6730.06,2020-10-13,2023-01-24,Summer,Afternoon,Discount,3245.95506615601,2109.00762760506,1136.9474385509502,855,2023-02-02,35.026592031582524
CUST_DEPZGJ,PROD_6RZY2M,TRANS_CKIIS0,11,191.73,Electronics,83,North America,0.75,3960.54,2022-01-27,2023-09-09,Winter,Evening,Loyalty Program,512.2858284757392,729.7944179669555,-217.5085894912163,114,2023-09-28,-42.458443587712296
CUST_57JXF3,PROD_2WP619,TRANS_QOIAKD,5,182.9,Electronics,21,North America,0.5,321.6,2020-06-28,2023-07-23,Summer,Evening,Email Campaign,891.9806990636075,1256.4551860979775,-364.47448703437,794,2023-10-10,-40.86125265008443
